listing_id,title,subtitle,variant,model_group,transmission,price,currency,price_superscript,is_conditional_price,mileage,first_registration,fuel_or_powertrain,power_kw,power_hp,wltp_consumption,wltp_co2_emissions,seller_name,seller_type,dealer_id,seller_phone,seller_rating_stars,seller_rating_count,seller_info_url,seller_imprint_url,seller_location,country_code,zip_code,city,street,image_count,primary_image_url,has_360_image,available_now,vat_deductible,delivery_possible,listing_url,raw_card_text,warranty_exists,warranty_text,has_full_service_history,had_accident,damage_conditions,previous_owner_count,body_type,door_count,seat_count,exterior_color,paint_type,interior_color,upholstery_material,battery_ownership,battery_charging_time,electric_range,electric_range_city,secondary_scrape_status,secondary_scrape_error
0cbf01a3-2515-4bbe-ae44-818665cd18b4,Audi Q4 e-tron Q4 e-tron 55 Sportback S-Line*HuD*Panorama*Kamer,Q4 e-tron 55 Sportback S-Line*HuD*Panorama*Kamer,Q4 e-tron Sportback,Q4 e-tron,Automatic,"52,500",€,1.0,False,"8,025 km",01/2024,Electric,250,340,- (l/100 km),0 g/km (comb.),Autohaus Smit GmbH,Dealer,31217432,+49 (0)2562 - 965330,,,https://www.autoscout24.com/dealerinfo/autohaus-smit-gmbh-gronau?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-smit-gmbh-gronau/imprint,DE-48599 Gronau,DE,48599,Gronau,Opelstraße 14,15,https://prod.pictures.autoscout24.net/listing-images/0cbf01a3-2515-4bbe-ae44-818665cd18b4_80ff536f-64a5-4235-9841-d43b837e2611.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-e-tron-55-sportback-s-line-hud-panorama-kamer-electric-black-0cbf01a3-2515-4bbe-ae44-818665cd18b4,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,4.0,5.0,Black,Metallic,Black,Full leather,Included,,,,ok,
48610b88-4bfc-44cc-b94a-b92546fb1524,"Audi Q4 e-tron Sportback 55 quattro 250 kW (340 PS), Automatik...","Sportback 55 quattro 250 kW (340 PS), Automatik...",Q4 e-tron Sportback,Q4 e-tron,Automatic,"52,500",€,1.0,False,"8,025 km",01/2024,Electric,250,340,- (l/100 km),0 g/km (comb.),Autohaus Smit GmbH,Dealer,31217432,+49 (0)2562 - 965330,,,https://www.autoscout24.com/dealerinfo/autohaus-smit-gmbh-gronau?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-smit-gmbh-gronau/imprint,DE-48599 Gronau,DE,48599,Gronau,Opelstraße 14,15,https://prod.pictures.autoscout24.net/listing-images/48610b88-4bfc-44cc-b94a-b92546fb1524_1b8ef888-c38d-432d-820a-b6ecfc571d95.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-55-quattro-250-kw-340-ps-automatik-electric-black-48610b88-4bfc-44cc-b94a-b92546fb1524,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,4.0,5.0,Black,Metallic,Black,Full leather,Included,,,,ok,
f7def029-ffba-40a4-b4e9-29966b9135e8,"Audi Q4 e-tron advanced e-tron 35 (Navi+,VZE,SHZ,EPH)","advanced e-tron 35 (Navi+,VZE,SHZ,EPH)",Q4 e-tron,Q4 e-tron,Automatic,"26,880",€,1.0,False,"42,984 km",09/2022,Electric,125,170,1.7 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Rosenheim,Dealer,26036,+49 (0)8031 - 389370,5.0,86.0,https://www.autoscout24.com/dealerinfo/audi-zentrum-rosenheim?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-rosenheim/imprint,DE-83022 Rosenheim,DE,83022,Rosenheim,Innstrasse 63,1,https://prod.pictures.autoscout24.net/listing-images/f7def029-ffba-40a4-b4e9-29966b9135e8_7169d0a0-4dc3-47d8-a3e6-d9ee40df5f2b.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-advanced-e-tron-35-navi-vze-shz-eph-electric-grey-f7def029-ffba-40a4-b4e9-29966b9135e8,,True,12 months,True,False,,1.0,SUV/Off-Road/Pick-Up,4.0,5.0,Grey,Others,Black,Cloth,,,337 km,,ok,
e37ca59c-a6d9-4172-b415-4cb072cfd36c,"Audi Q4 e-tron Sportback S line 40 e-tron (RFK,Navi+,ACC,ASI)","Sportback S line 40 e-tron (RFK,Navi+,ACC,ASI)",Q4 e-tron Sportback,Q4 e-tron,Automatic,"33,880",€,1.0,False,"30,785 km",12/2022,Electric,150,204,1.7 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Rosenheim,Dealer,26036,+49 (0)8031 - 389370,5.0,86.0,https://www.autoscout24.com/dealerinfo/audi-zentrum-rosenheim?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-rosenheim/imprint,DE-83022 Rosenheim,DE,83022,Rosenheim,Innstrasse 63,1,https://prod.pictures.autoscout24.net/listing-images/e37ca59c-a6d9-4172-b415-4cb072cfd36c_9286ece1-5c84-4760-9042-b6ce91421ff5.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-s-line-40-e-tron-rfk-navi-acc-asi-electric-grey-e37ca59c-a6d9-4172-b415-4cb072cfd36c,,True,12 months,True,False,,1.0,Coupe,4.0,5.0,Grey,Metallic,Black,Cloth,,,518 km,,ok,
af1134fb-c3e3-4545-aa61-7dca4f29fc82,Audi Q4 e-tron Sportback 45 advanced LED 19 KAMERA S-SITZE PDC DA,Sportback 45 advanced LED 19 KAMERA S-SITZE PDC DA,Q4 e-tron Sportback,Q4 e-tron,Automatic,"39,250",€,1.0,False,"2,155 km",01/2025,Electric,210,286,16.1 kWh/100 km (comb.),0 g/km (comb.),Auto Bierschneider GmbH,Dealer,11289581,+49 (0)9142 - 96050,4.5,44.0,https://www.autoscout24.com/dealerinfo/auto-bierschneider-gmbh-treuchtlingen?atype=C,https://www.autoscout24.com/dealerinfo/auto-bierschneider-gmbh-treuchtlingen/imprint,DE-91757 Treuchtlingen,DE,91757,Treuchtlingen,Ansbacher Str. 64,23,https://prod.pictures.autoscout24.net/listing-images/af1134fb-c3e3-4545-aa61-7dca4f29fc82_5d003625-0c05-4de9-abeb-15ddaa7035bc.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-45-advanced-led-19-kamera-s-sitze-pdc-da-electric-black-af1134fb-c3e3-4545-aa61-7dca4f29fc82,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Cloth,,,547 km,,ok,
6a710610-9eba-422d-898e-797790bb84b0,"Audi Q4 e-tron S-Line 50 quattro / AR-HuD, Pano, Navi","S-Line 50 quattro / AR-HuD, Pano, Navi",Q4 e-tron,Q4 e-tron,Automatic,"41,980",€,1.0,False,"31,000 km",06/2023,Electric,220,299,,,Spindler GmbH & Co. KG,Dealer,20714,+49 (0)931 - 870981721,4.5,61.0,https://www.autoscout24.com/dealerinfo/spindler-gmbh-und-co-kg-wuerzburg?atype=C,https://www.autoscout24.com/dealerinfo/spindler-gmbh-und-co-kg-wuerzburg/imprint,DE-97076 Würzburg,DE,97076,Würzburg,Nürnberger Str. 126a,20,https://prod.pictures.autoscout24.net/listing-images/6a710610-9eba-422d-898e-797790bb84b0_ed4ceffa-983e-41cb-b4ab-88de9dd7a906.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-s-line-50-quattro-ar-hud-pano-navi-electric-black-6a710610-9eba-422d-898e-797790bb84b0,,True,,True,False,Repaired,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Part leather,,,412 km,,ok,
5ae18c2e-aebe-4e4b-b84f-caeca000806a,Audi Q4 e-tron 35,35,Q4 e-tron,Q4 e-tron,Automatic,"28,380",€,1.0,False,"10,159 km",06/2023,Electric,125,170,,,Schwaba Gebrauchtwagenzentrum,Dealer,43153196,+49 (0)821 - 9994900322,4.5,44.0,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum?atype=C,https://www.autoscout24.com/dealerinfo/schwaba-gebrauchtwagenzentrum/imprint,DE-86368 Gersthofen,DE,86368,Gersthofen,Porschestraße 2,30,https://prod.pictures.autoscout24.net/listing-images/5ae18c2e-aebe-4e4b-b84f-caeca000806a_cb262f28-8032-43e1-97bc-519e15c98074.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-35-electric-black-5ae18c2e-aebe-4e4b-b84f-caeca000806a,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Cloth,,,412 km,,ok,
10f9b930-6049-43e9-b027-6cc84c38f441,Audi Q4 e-tron,Q4 e-tron,Q4 e-tron,Q4 e-tron,Automatic,"30,970",€,1.0,False,"117,965 km",03/2023,Electric,220,299,,,Audi Zentrum Aachen Jacobs Automobile GmbH,Dealer,3977,+49 (0)241 - 6084370,4.5,221.0,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh/imprint,DE-52078 Aachen,DE,52078,Aachen,Neuenhofstr. 100,4,https://prod.pictures.autoscout24.net/listing-images/10f9b930-6049-43e9-b027-6cc84c38f441_08132ad5-a842-4fec-b147-fa7ad73573ad.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-electric-grey-10f9b930-6049-43e9-b027-6cc84c38f441,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,,Grey,Metallic,Black,Cloth,,,441 km,,ok,
14de53a1-99f7-45ba-a511-093d4e741963,Audi Q4 e-tron 45 qu MATRIX SONOS KAMERA ACC PARKEN,45 qu MATRIX SONOS KAMERA ACC PARKEN,Q4 e-tron,Q4 e-tron,Automatic,"32,590",€,1.0,False,"90,490 km",06/2023,Electric,195,265,18.2 kWh/100 km (comb.),0 g/km (comb.),Auto Weber GmbH & Co. KG,Dealer,33368,+49 (0)2525 - 6030051,5.0,99.0,https://www.autoscout24.com/dealerinfo/auto-weber-gmbh-und-co-kg-neubeckum?atype=C,https://www.autoscout24.com/dealerinfo/auto-weber-gmbh-und-co-kg-neubeckum/imprint,DE-59269 Neubeckum,DE,59269,Neubeckum,Hauptstraße 190,12,https://prod.pictures.autoscout24.net/listing-images/14de53a1-99f7-45ba-a511-093d4e741963_ec0a0192-f66e-46c4-9e8b-f330c85fdb2b.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-qu-matrix-sonos-kamera-acc-parken-electric-grey-14de53a1-99f7-45ba-a511-093d4e741963,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,4.0,5.0,Grey,,Black,Cloth,,,485 km,,ok,
dec8bb7d-df27-4abe-8199-b93ce919f987,Audi Q4 e-tron 50 quattro Pano*Matrix*R-Kamera *,50 quattro Pano*Matrix*R-Kamera *,Q4 e-tron,Q4 e-tron,Automatic,"30,970",€,1.0,False,"117,965 km",03/2023,Electric,220,299,,,Audi Zentrum Aachen Jacobs Automobile GmbH,Dealer,3977,+49 (0)241 - 6084370,4.5,221.0,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-aachen-jacobs-automobile-gmbh/imprint,DE-52078 Aachen,DE,52078,Aachen,Neuenhofstr. 100,4,https://prod.pictures.autoscout24.net/listing-images/dec8bb7d-df27-4abe-8199-b93ce919f987_3edfc1c6-c363-45a1-96bd-cb9cd4fda383.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-50-quattro-pano-matrix-r-kamera-electric-grey-dec8bb7d-df27-4abe-8199-b93ce919f987,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,,Grey,Metallic,Black,Cloth,,,441 km,,ok,
7d0ab5b2-1f59-43bd-a0ae-cd006c484478,Audi Q4 e-tron Q4 45 e-tron quattro 511km/WLTP*LED*SONOS*,Q4 45 e-tron quattro 511km/WLTP*LED*SONOS*,Q4 e-tron,Q4 e-tron,Automatic,"43,840",€,1.0,False,"11,043 km",07/2025,Electric,210,286,,,Gelder und Sorg Schweinfurt GmbH und Co. KG,Dealer,41253407,+49 (0)9721 - 7569987,4.0,3.0,https://www.autoscout24.com/dealerinfo/gelder-und-sorg-schweinfurt-gmbh-und-co-kg-schweinfurt-97424-2?atype=C,https://www.autoscout24.com/dealerinfo/gelder-und-sorg-schweinfurt-gmbh-und-co-kg-schweinfurt-97424-2/imprint,DE-97424 Schweinfurt,DE,97424,Schweinfurt,Stockholmstraße 2,11,https://prod.pictures.autoscout24.net/listing-images/7d0ab5b2-1f59-43bd-a0ae-cd006c484478_b4dc560c-5014-437e-8c55-62fa820a90ff.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-45-e-tron-quattro-511km-wltp-led-sonos-electric-white-7d0ab5b2-1f59-43bd-a0ae-cd006c484478,,True,51 months,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,White,Metallic,Black,Cloth,,,511 km,,ok,
2495a724-2b1d-4dec-a68b-11c5e4cdcd00,Audi Q4 e-tron 40+WINTERRÄDER+AHK+HEAD UP+RÜCKFAHRKAM,40+WINTERRÄDER+AHK+HEAD UP+RÜCKFAHRKAM,Q4 e-tron,Q4 e-tron,Automatic,"42,598",€,1.0,False,"9,300 km",08/2025,Electric,150,204,,,Autohaus Günther GmbH,Dealer,46073701,+49 (0)6282 - 92300,4.0,5.0,https://www.autoscout24.com/dealerinfo/autohaus-guenther-gmbh-wallduern-74731?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-guenther-gmbh-wallduern-74731/imprint,DE-74731 Walldürn,DE,74731,Walldürn,Würzburger Str. 6,6,https://prod.pictures.autoscout24.net/listing-images/2495a724-2b1d-4dec-a68b-11c5e4cdcd00_be247c17-6511-4095-82bd-0ee4d4fbd647.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-winterraeder-ahk-head-up-rueckfahrkam-electric-black-2495a724-2b1d-4dec-a68b-11c5e4cdcd00,,True,51 months,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Cloth,,,397 km,,ok,
5adceddb-f07a-4857-a621-8dfec1578911,Audi Q4 e-tron 40,40,Q4 e-tron,Q4 e-tron,Automatic,"38,930",€,1.0,False,"3,091 km",09/2025,Electric,150,204,18.4 kWh/100 km (comb.),0 g/km (comb.),bhg Autohandelsgesellschaft mbH,Dealer,13565682,+49 (0)7621 - 150979,5.0,207.0,https://www.autoscout24.com/dealerinfo/bhg-autohandelsgesellschaft-mbh-albstadt?atype=C,https://www.autoscout24.com/dealerinfo/bhg-autohandelsgesellschaft-mbh-albstadt/imprint,DE-72458 Albstadt,DE,72458,Albstadt,Sigmaringer Str. 48-52,4,https://prod.pictures.autoscout24.net/listing-images/5adceddb-f07a-4857-a621-8dfec1578911_31e4a833-266e-4a03-8fa2-52eb692d64e2.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-electric-white-5adceddb-f07a-4857-a621-8dfec1578911,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,White,Metallic,Black,Cloth,,,404 km,,ok,
23944314-6ee8-4a73-b733-bdb3a9601c3c,Audi Q4 e-tron Q4 Sportback 40 e-tron Navi HUD AHK Privacy PDC,Q4 Sportback 40 e-tron Navi HUD AHK Privacy PDC,Q4 e-tron Sportback,Q4 e-tron,Automatic,"34,930",€,1.0,False,"35,271 km",03/2023,Electric,150,204,,,Hahn Automobile GmbH + Co. KG,Dealer,22220,+49 (0)171 - 6797391,5.0,479.0,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-fellbach-70734-1?atype=C,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-fellbach-70734-1/imprint,DE-70734 Fellbach,DE,70734,Fellbach,Waiblinger Str. 68-70,15,https://prod.pictures.autoscout24.net/listing-images/23944314-6ee8-4a73-b733-bdb3a9601c3c_81d68c28-e222-42ae-ad8c-2ded2db67549.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-40-e-tron-navi-hud-ahk-privacy-pdc-electric-black-23944314-6ee8-4a73-b733-bdb3a9601c3c,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,,Black,Cloth,,,479 km,,ok,
87c956d3-b1be-4950-9d8b-33b1a01dad25,Audi Q4 e-tron Q4 35 e-tron S-line Navi Wärmepumpe Privacy PDC,Q4 35 e-tron S-line Navi Wärmepumpe Privacy PDC,Q4 e-tron,Q4 e-tron,Automatic,"28,730",€,1.0,False,"84,527 km",03/2022,Electric,125,170,,,Hahn Automobile GmbH + Co. KG,Dealer,22220,+49 (0)171 - 6797391,5.0,479.0,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-fellbach-70734-1?atype=C,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-fellbach-70734-1/imprint,DE-70734 Fellbach,DE,70734,Fellbach,Waiblinger Str. 68-70,15,https://prod.pictures.autoscout24.net/listing-images/87c956d3-b1be-4950-9d8b-33b1a01dad25_c9e55b63-593d-46fa-aedb-3736136c2074.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-35-e-tron-s-line-navi-waermepumpe-privacy-pdc-electric-black-87c956d3-b1be-4950-9d8b-33b1a01dad25,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Part leather,,,308 km,,ok,
e0b8bccd-a166-4b8d-8b08-c84d81459318,"Audi Q4 e-tron 40 e-tron,Sportback, S-line, AHK, ACC, App","40 e-tron,Sportback, S-line, AHK, ACC, App",Q4 e-tron Sportback,Q4 e-tron,Automatic,"28,950",€,1.0,False,"89,800 km",03/2022,Electric,150,204,,,Auto Grieb,Dealer,6032,+49 (0)36482 - 30603,5.0,85.0,https://www.autoscout24.com/dealerinfo/auto-grieb?atype=C,https://www.autoscout24.com/dealerinfo/auto-grieb/imprint,DE-07819 Miesitz,DE,7819,Miesitz,Ortsstr. 7,18,https://prod.pictures.autoscout24.net/listing-images/e0b8bccd-a166-4b8d-8b08-c84d81459318_419a7bac-be39-4830-8657-1e373a37f2c1.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-e-tron-sportback-s-line-ahk-acc-app-electric-black-e0b8bccd-a166-4b8d-8b08-c84d81459318,,True,12 months,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Grey,Cloth,,,306 km,,ok,
a9803cd1-98a9-4d29-9a00-efb32704f8e0,Audi Q4 e-tron 40 S-Line Exterieur & Interieur,40 S-Line Exterieur & Interieur,Q4 e-tron,Q4 e-tron,Automatic,"30,888",€,1.0,False,"75,300 km",03/2023,Electric,150,204,17.5 kWh/100 km (comb.),0 g/km (comb.),VW/Audi Graf Hardenberg GmbH & Co. KG,Dealer,24438,+49 (0)781 - 960529093,4.5,64.0,https://www.autoscout24.com/dealerinfo/vw-audi-graf-hardenberg-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/vw-audi-graf-hardenberg-gmbh-und-co-kg/imprint,DE-77652 Offenburg,DE,77652,Offenburg,Otto-Hahn-Straße 3,1,https://prod.pictures.autoscout24.net/listing-images/a9803cd1-98a9-4d29-9a00-efb32704f8e0_84a48307-2d78-48b2-8157-d5dc7831d010.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-s-line-exterieur-interieur-electric-black-a9803cd1-98a9-4d29-9a00-efb32704f8e0,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Other,,,504 km,683 km,ok,
013f5de0-bad1-49ff-8c22-d056b3832911,Audi Q4 e-tron Q4 45 e-tron S Line quattro NAVI MATRIX HUD VC,Q4 45 e-tron S Line quattro NAVI MATRIX HUD VC,Q4 e-tron,Q4 e-tron,Automatic,"34,730",€,1.0,False,"89,990 km",04/2023,Electric,195,265,,,ASW Automobile GmbH & Co. KG,Dealer,16706,+49 (0)7131 - 5085282,4.5,52.0,https://www.autoscout24.com/dealerinfo/asw-automobile-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/asw-automobile-gmbh-und-co-kg/imprint,DE-74074 Heilbronn,DE,74074,Heilbronn,Stuttgarter Straße 107,7,https://prod.pictures.autoscout24.net/listing-images/013f5de0-bad1-49ff-8c22-d056b3832911_8f969741-fa0a-46fb-8c12-4de62c01be53.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-45-e-tron-s-line-quattro-navi-matrix-hud-vc-electric-grey-013f5de0-bad1-49ff-8c22-d056b3832911,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Grey,,Black,Cloth,,,412 km,,ok,
ec36998d-5e6b-4bf7-a8cc-9819da0ffaec,Audi Q4 e-tron 50+S-LINE+MATRIX+OPTIK SCHWARZ+,50+S-LINE+MATRIX+OPTIK SCHWARZ+,Q4 e-tron Sportback,Q4 e-tron,Automatic,"39,870",€,1.0,False,"17,600 km",08/2023,Electric,220,299,,,Autohaus Eihusen & Wilken GmbH & Co. KG,Dealer,16890838,+49 (0)4931 - 939766,4.5,31.0,https://www.autoscout24.com/dealerinfo/autohaus-eihusen-und-wilken-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-eihusen-und-wilken-gmbh-und-co-kg/imprint,DE-26506 Norden,DE,26506,Norden,Gewerbestrasse 38,15,https://prod.pictures.autoscout24.net/listing-images/ec36998d-5e6b-4bf7-a8cc-9819da0ffaec_a56fd97c-356f-4205-a015-f32695c69795.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-50-s-line-matrix-optik-schwarz-electric-blue-ec36998d-5e6b-4bf7-a8cc-9819da0ffaec,,True,12 months,True,,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Blue,Metallic,Black,Full leather,,,441 km,,ok,
61cc2960-6a69-45c4-a92b-b13c740e8492,Audi Q4 e-tron Sportback 50 qu. S-Line*Assist*20''HUD!!,Sportback 50 qu. S-Line*Assist*20''HUD!!,Q4 e-tron Sportback,Q4 e-tron,Automatic,"28,820",€,1.0,False,"120,000 km",04/2023,Electric,220,299,21.4 kWh/100 km (comb.),0 g/km (comb.),Autohaus Moser GmbH,Dealer,3832570,+49 (0)89 - 8901510,4.5,48.0,https://www.autoscout24.com/dealerinfo/autohaus-moser-gmbh-puchheim?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-moser-gmbh-puchheim/imprint,DE-82178 Puchheim,DE,82178,Puchheim,Aubinger Weg 47-51,1,https://prod.pictures.autoscout24.net/listing-images/61cc2960-6a69-45c4-a92b-b13c740e8492_37c7a127-16c8-4112-9706-0a2aad9489f5.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-50-qu-s-line-assist-20hud-electric-white-61cc2960-6a69-45c4-a92b-b13c740e8492,,False,,False,False,,1.0,SUV/Off-Road/Pick-Up,5.0,,White,Metallic,Black,Part leather,,,492 km,,ok,
db6bb7c5-ce78-4c7c-a635-1989b51d7a28,Audi Q4 e-tron 55 quattro | MATRIX | ACC | HUD | SHZ,55 quattro | MATRIX | ACC | HUD | SHZ,Q4 e-tron,Q4 e-tron,Automatic,"40,900",€,1.0,False,"34,100 km",07/2024,Electric,250,340,19.5 kWh/100 km (comb.),0 g/km (comb.),Auto hin und weg,Dealer,12161968,+49 (0)8544 - 6549890,5.0,295.0,https://www.autoscout24.com/dealerinfo/auto-hin-und-weg?atype=C,https://www.autoscout24.com/dealerinfo/auto-hin-und-weg/imprint,DE-94169 Thurmansbang/Thannberg,DE,94169,Thurmansbang/Thannberg,Zum Giertmoos 3,1,https://prod.pictures.autoscout24.net/listing-images/db6bb7c5-ce78-4c7c-a635-1989b51d7a28_fb60790b-1e20-43cc-b6a2-8653c72ce6c2.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-55-quattro--matrix--acc--hud--shz-electric-violet-db6bb7c5-ce78-4c7c-a635-1989b51d7a28,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Violet,Metallic,Black,Cloth,,,512 km,655 km,ok,
992c88f8-7c7b-48d1-83f3-600f1964fccb,Audi Q4 e-tron S-Line 55 qu. AHK/21''/P-Dach/W-Pumpe,S-Line 55 qu. AHK/21''/P-Dach/W-Pumpe,Q4 e-tron,Q4 e-tron,Automatic,"48,980",€,1.0,False,"9,970 km",03/2024,Electric,250,340,18.1 kWh/100 km (comb.),0 g/km (comb.),Fischer Automobile GmbH,Dealer,27908,+49 (0)9181 - 47550,4.5,94.0,https://www.autoscout24.com/dealerinfo/fischer-automobile-gmbh-neumarkt?atype=C,https://www.autoscout24.com/dealerinfo/fischer-automobile-gmbh-neumarkt/imprint,DE-92318 Neumarkt,DE,92318,Neumarkt,Nürnberger Str. 45-47,13,https://prod.pictures.autoscout24.net/listing-images/992c88f8-7c7b-48d1-83f3-600f1964fccb_ebcce750-d649-4138-b8d5-59dd4d809b2e.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-s-line-55-qu-ahk-21-p-dach-w-pumpe-electric-white-992c88f8-7c7b-48d1-83f3-600f1964fccb,,False,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,White,Metallic,Black,Full leather,,,487 km,,ok,
efc6de02-8c3f-4415-9dcf-79e384195e82,"Audi Q4 e-tron 40, LED/KAM/VIRTUAL/GRA/NAVI/KLIMA","40, LED/KAM/VIRTUAL/GRA/NAVI/KLIMA",Q4 e-tron Sportback,Q4 e-tron,Automatic,"29,999",€,1.0,False,"55,070 km",03/2023,Electric,150,204,,,Autohaus J. Wiest+Söhne GmbH,Dealer,16850,+49 (0)6151 - 864201,4.5,119.0,https://www.autoscout24.com/dealerinfo/autohaus-j-wiest-soehne-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-j-wiest-soehne-gmbh/imprint,DE-64295 Darmstadt,DE,64295,Darmstadt,Hilpertstraße 6,18,https://prod.pictures.autoscout24.net/listing-images/efc6de02-8c3f-4415-9dcf-79e384195e82_36b9a877-7d76-4757-877e-70e738f82636.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-led-kam-virtual-gra-navi-klima-electric-black-efc6de02-8c3f-4415-9dcf-79e384195e82,,True,,True,False,,1.0,SUV/Off-Road/Pick-Up,5.0,5.0,Black,Metallic,Black,Cloth,,,466 km,,ok,
