listing_id,title,subtitle,variant,model_group,transmission,price,currency,price_superscript,is_conditional_price,mileage,first_registration,fuel_or_powertrain,power_kw,power_hp,wltp_consumption,wltp_co2_emissions,seller_name,seller_type,dealer_id,seller_phone,seller_rating_stars,seller_rating_count,seller_info_url,seller_imprint_url,seller_location,country_code,zip_code,city,street,image_count,primary_image_url,has_360_image,available_now,vat_deductible,delivery_possible,listing_url,raw_card_text
5e239b7a-4001-4ddd-a84c-447f37d94879,Audi Q4 e-tron S line 45 quattro MATRIX PANO ACC A,S line 45 quattro MATRIX PANO ACC A,Q4 e-tron,Q4 e-tron,Automatic,"36,490",€,1,False,"48,691 km",03/2023,Electric,195,265,,,Audi Zentrum Potsdam,Dealer,17291342,+49 (0)331 - 7486105,4.5,41,https://www.autoscout24.com/dealerinfo/audi-zentrum-potsdam?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-potsdam/imprint,DE-14482 Potsdam,DE,14482,Potsdam,Fritz-Zubeil-Straße 70-78,9,https://prod.pictures.autoscout24.net/listing-images/5e239b7a-4001-4ddd-a84c-447f37d94879_62389173-684d-4783-8c72-3429c5d528a8.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-s-line-45-quattro-matrix-pano-acc-a-electric-blue-5e239b7a-4001-4ddd-a84c-447f37d94879,
53057c55-acc1-4ebd-a959-0c22bb6ec279,Audi Q4 e-tron 45 Quattro LED/KAM/AHK/VIRTUAL/NAVI/GR,45 Quattro LED/KAM/AHK/VIRTUAL/NAVI/GR,Q4 e-tron,Q4 e-tron,Automatic,"31,480",€,1,False,"69,124 km",03/2023,Electric,195,265,,,Autohaus J. Wiest+Söhne GmbH,Dealer,16850,+49 (0)6151 - 864201,4.5,119,https://www.autoscout24.com/dealerinfo/autohaus-j-wiest-soehne-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-j-wiest-soehne-gmbh/imprint,DE-64295 Darmstadt,DE,64295,Darmstadt,Hilpertstraße 6,18,https://prod.pictures.autoscout24.net/listing-images/53057c55-acc1-4ebd-a959-0c22bb6ec279_9e7daae0-6cb9-46f9-8297-7ce2b7f07cc0.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-quattro-led-kam-ahk-virtual-navi-gr-electric-white-53057c55-acc1-4ebd-a959-0c22bb6ec279,
6fa885a8-e521-4900-80e2-57f350b06348,Audi Q4 e-tron Q4 45 e-tron quattro s-line Ext. Navi Matrix,Q4 45 e-tron quattro s-line Ext. Navi Matrix,Q4 e-tron,Q4 e-tron,Automatic,"47,930",€,1,False,"12,712 km",05/2024,Electric,210,286,,,Hahn Automobile GmbH + Co. KG,Dealer,3919,+49 (0)7161 - 9782845,5.0,334,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-goeppingen?atype=C,https://www.autoscout24.com/dealerinfo/hahn-automobile-gmbh-co-kg-goeppingen/imprint,DE-73037 Göppingen,DE,73037,Göppingen,Holzheimer Str. 1,15,https://prod.pictures.autoscout24.net/listing-images/6fa885a8-e521-4900-80e2-57f350b06348_b4483347-6622-4bf3-b6ed-310cc8968f0b.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-45-e-tron-quattro-s-line-ext-navi-matrix-electric-white-6fa885a8-e521-4900-80e2-57f350b06348,
d1baf632-bcd4-45d8-88f8-b2f440e35c76,Audi Q4 e-tron Sportback 40 e-tron . Matrix Navi AHK,Sportback 40 e-tron . Matrix Navi AHK,Q4 e-tron Sportback,Q4 e-tron,Automatic,"31,980",€,1,False,"38,381 km",04/2023,Electric,150,204,17.7 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Karlsruhe GmbH,Dealer,24425,+49 (0)721 - 509943734,4.0,101,https://www.autoscout24.com/dealerinfo/audi-zentrum-karlsruhe-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-karlsruhe-gmbh/imprint,DE-76131 Karlsruhe,DE,76131,Karlsruhe,Gerwigstr. 83,15,https://prod.pictures.autoscout24.net/listing-images/d1baf632-bcd4-45d8-88f8-b2f440e35c76_b5e6faf8-c2b3-4cab-b4d9-89f23b046a35.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-40-e-tron-matrix-navi-ahk-electric-grey-d1baf632-bcd4-45d8-88f8-b2f440e35c76,
b5bb58bf-44ff-44de-83d5-698e75bbe602,Audi Q4 e-tron 50 e-tron quattro . LED Navi,50 e-tron quattro . LED Navi,Q4 e-tron,Q4 e-tron,Automatic,"34,980",€,1,False,"30,625 km",04/2023,Electric,220,299,17.3 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Karlsruhe GmbH,Dealer,24425,+49 (0)721 - 509943734,4.0,101,https://www.autoscout24.com/dealerinfo/audi-zentrum-karlsruhe-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-karlsruhe-gmbh/imprint,DE-76131 Karlsruhe,DE,76131,Karlsruhe,Gerwigstr. 83,1,https://prod.pictures.autoscout24.net/listing-images/b5bb58bf-44ff-44de-83d5-698e75bbe602_36bf1be8-ab62-4bc8-a6f6-25eaffecaa1e.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-50-e-tron-quattro-led-navi-electric-grey-b5bb58bf-44ff-44de-83d5-698e75bbe602,
e5972d0f-af19-461e-a454-379e9b4a539a,Audi Q4 e-tron Q4 Sportback e-tron 35 e-tron 125 kW ACC AUT LED,Q4 Sportback e-tron 35 e-tron 125 kW ACC AUT LED,Q4 e-tron Sportback,Q4 e-tron,Automatic,"25,640",€,1,False,"37,102 km",11/2022,Electric,125,170,17.2 kWh/100 km (comb.),0 g/km (comb.),Jepsen Neutraubling,Dealer,40069589,+49 (0)9401 - 91946971,4.5,11,https://www.autoscout24.com/dealerinfo/jepsen-neutraubling?atype=C,https://www.autoscout24.com/dealerinfo/jepsen-neutraubling/imprint,DE-93073 Neutraubling,DE,93073,Neutraubling,Rosenhofer Straße 2,15,https://prod.pictures.autoscout24.net/listing-images/e5972d0f-af19-461e-a454-379e9b4a539a_9a98725b-bb36-4fc1-9349-f2dfee696b72.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-e-tron-35-e-tron-125-kw-acc-aut-led-electric-grey-e5972d0f-af19-461e-a454-379e9b4a539a,
71d02549-24a4-4617-8a11-d6e18b983b6a,Audi Q4 e-tron 40 AHK LM20 ACC Sportsitze Navi+ Kamera,40 AHK LM20 ACC Sportsitze Navi+ Kamera,Q4 e-tron Sportback,Q4 e-tron,Automatic,"40,640",€,1,False,"2,530 km",09/2025,Electric,150,204,17.2 kWh/100 km (comb.),0 g/km (comb.),Autohaus Schmidt GmbH Co. KG,Dealer,7567664,+49 (0)2361 - 8908940,4.0,28,https://www.autoscout24.com/dealerinfo/autohaus-schmidt-gmbh-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-schmidt-gmbh-co-kg/imprint,DE-45657 Recklinghausen,DE,45657,Recklinghausen,Hubertusstr. 32,15,https://prod.pictures.autoscout24.net/listing-images/71d02549-24a4-4617-8a11-d6e18b983b6a_ec8d7308-5f40-499f-aeeb-45cf904492f5.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-40-ahk-lm20-acc-sportsitze-navi-kamera-electric-grey-71d02549-24a4-4617-8a11-d6e18b983b6a,
94adc245-a72b-4dba-9fae-d1668259ef32,Audi Q4 e-tron F4B04.2021-> 45 e-tron basis quattro,F4B04.2021-> 45 e-tron basis quattro,Q4 e-tron,Q4 e-tron,Automatic,"33,490",€,1,False,"66,850 km",10/2023,Electric,195,265,,,Karl Thiel GmbH & Co. KG,Dealer,51965186,+49 (0)5251 - 504450,5.0,5,https://www.autoscout24.com/dealerinfo/karl-thiel-gmbh-und-co-kg-paderborn?atype=C,https://www.autoscout24.com/dealerinfo/karl-thiel-gmbh-und-co-kg-paderborn/imprint,DE-33100 Paderborn,DE,33100,Paderborn,Detmolder Str. 73,15,https://prod.pictures.autoscout24.net/listing-images/94adc245-a72b-4dba-9fae-d1668259ef32_851485e7-8998-4aac-870e-a1983e91985b.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-f4b04-2021--45-e-tron-basis-quattro-electric-grey-94adc245-a72b-4dba-9fae-d1668259ef32,
fba65ed7-3b8c-41dc-b338-f3ef413b1c82,Audi Q4 e-tron 45 e-tron basis quattro,45 e-tron basis quattro,Q4 e-tron,Q4 e-tron,Automatic,"36,990",€,1,False,"82,900 km",03/2023,Electric,195,265,,,Karl Thiel GmbH & Co. KG,Dealer,51965186,+49 (0)5251 - 504450,5.0,5,https://www.autoscout24.com/dealerinfo/karl-thiel-gmbh-und-co-kg-paderborn?atype=C,https://www.autoscout24.com/dealerinfo/karl-thiel-gmbh-und-co-kg-paderborn/imprint,DE-33100 Paderborn,DE,33100,Paderborn,Detmolder Str. 73,15,https://prod.pictures.autoscout24.net/listing-images/fba65ed7-3b8c-41dc-b338-f3ef413b1c82_05949a58-534b-4b81-9723-09194b413fb2.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-e-tron-basis-quattro-electric-grey-fba65ed7-3b8c-41dc-b338-f3ef413b1c82,
7627f5ba-d200-4904-8eef-ae60b12c6f03,Audi Q4 e-tron Q4 Sportback e-tron performance 21 Matrix AHK,Q4 Sportback e-tron performance 21 Matrix AHK,Q4 e-tron Sportback,Q4 e-tron,Automatic,"61,410",€,1,False,0 km,- (First Registration),Electric,210,286,16.6 kWh/100 km (comb.),0 g/km (comb.),Jepsen Neutraubling,Dealer,40069589,+49 (0)9401 - 91946971,4.5,11,https://www.autoscout24.com/dealerinfo/jepsen-neutraubling?atype=C,https://www.autoscout24.com/dealerinfo/jepsen-neutraubling/imprint,DE-93073 Neutraubling,DE,93073,Neutraubling,Rosenhofer Straße 2,9,https://prod.pictures.autoscout24.net/listing-images/7627f5ba-d200-4904-8eef-ae60b12c6f03_ca387895-55fa-4f89-a4ee-5911c2465b61.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-e-tron-performance-21-matrix-ahk-electric-grey-7627f5ba-d200-4904-8eef-ae60b12c6f03,
d9b3f46b-ca1a-4aaa-a4e7-9cc11e0d173b,Audi Q4 e-tron Q4 SUV e-tron performance Matrix AHK 21 ACC 360,Q4 SUV e-tron performance Matrix AHK 21 ACC 360,Q4 e-tron,Q4 e-tron,Automatic,"58,330",€,1,False,0 km,- (First Registration),Electric,210,286,16.9 kWh/100 km (comb.),0 g/km (comb.),Jepsen Neutraubling,Dealer,40069589,+49 (0)9401 - 91946971,4.5,11,https://www.autoscout24.com/dealerinfo/jepsen-neutraubling?atype=C,https://www.autoscout24.com/dealerinfo/jepsen-neutraubling/imprint,DE-93073 Neutraubling,DE,93073,Neutraubling,Rosenhofer Straße 2,9,https://prod.pictures.autoscout24.net/listing-images/d9b3f46b-ca1a-4aaa-a4e7-9cc11e0d173b_c2bce56e-75ca-430d-b330-750664084c5d.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-suv-e-tron-performance-matrix-ahk-21-acc-360-electric-black-d9b3f46b-ca1a-4aaa-a4e7-9cc11e0d173b,
a8b101cf-4488-4842-90bb-880e63e5fdf8,Audi Q4 e-tron Q4 Sportback e-tron qu. 21 HUD Matrix AHK 360,Q4 Sportback e-tron qu. 21 HUD Matrix AHK 360,Q4 e-tron Sportback,Q4 e-tron,Automatic,"65,900",€,1,False,0 km,- (First Registration),Electric,220,299,17.1 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Regensburg,Dealer,40069527,+49 (0)941 - 850979921,4.5,6,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg/imprint,DE-93059 Regensburg,DE,93059,Regensburg,Nordgaustr. 5,9,https://prod.pictures.autoscout24.net/listing-images/a8b101cf-4488-4842-90bb-880e63e5fdf8_5899ce51-25d6-417a-bdcd-49712d9bc748.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-e-tron-qu-21-hud-matrix-ahk-360-electric-black-a8b101cf-4488-4842-90bb-880e63e5fdf8,
af1ea960-947b-471c-8928-016ab70d8102,Audi Q4 e-tron Q4 SUV e-tron performance 2xKlima ACC AHK Cam,Q4 SUV e-tron performance 2xKlima ACC AHK Cam,Q4 e-tron,Q4 e-tron,Automatic,"49,580",€,1,False,0 km,- (First Registration),Electric,210,286,16.4 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Regensburg,Dealer,40069527,+49 (0)941 - 850979921,4.5,6,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg/imprint,DE-93059 Regensburg,DE,93059,Regensburg,Nordgaustr. 5,9,https://prod.pictures.autoscout24.net/listing-images/af1ea960-947b-471c-8928-016ab70d8102_f13f67c3-e764-4ba1-a0a5-71307c06f15b.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-suv-e-tron-performance-2xklima-acc-ahk-cam-electric-grey-af1ea960-947b-471c-8928-016ab70d8102,
0cd4d4f7-d701-4311-8d2b-cb80adf3cf67,Audi Q4 e-tron Q4 SUV e-tron performance Matrix 20 AHK ACC 360,Q4 SUV e-tron performance Matrix 20 AHK ACC 360,Q4 e-tron,Q4 e-tron,Automatic,"57,790",€,1,False,0 km,- (First Registration),Electric,210,286,16.8 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Regensburg,Dealer,40069527,+49 (0)941 - 850979921,4.5,6,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg/imprint,DE-93059 Regensburg,DE,93059,Regensburg,Nordgaustr. 5,9,https://prod.pictures.autoscout24.net/listing-images/0cd4d4f7-d701-4311-8d2b-cb80adf3cf67_96015754-1c0b-4767-80a3-5b1da7c0063e.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-suv-e-tron-performance-matrix-20-ahk-acc-360-electric-green-0cd4d4f7-d701-4311-8d2b-cb80adf3cf67,
28d90093-dce6-40e4-938e-3a9665fae577,Audi Q4 e-tron Q4 SUV e-tron qu. 20 Matrix AHK ACC 360 elHeck,Q4 SUV e-tron qu. 20 Matrix AHK ACC 360 elHeck,Q4 e-tron,Q4 e-tron,Automatic,"60,520",€,1,False,0 km,- (First Registration),Electric,220,299,17.3 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Regensburg,Dealer,40069527,+49 (0)941 - 850979921,4.5,6,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg/imprint,DE-93059 Regensburg,DE,93059,Regensburg,Nordgaustr. 5,9,https://prod.pictures.autoscout24.net/listing-images/28d90093-dce6-40e4-938e-3a9665fae577_9c4ffe88-84a3-42b5-9c30-e17d3183f23d.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-suv-e-tron-qu-20-matrix-ahk-acc-360-elheck-electric-black-28d90093-dce6-40e4-938e-3a9665fae577,
1c69e92d-ffcf-4cfb-bdfa-e1dc4972f9d1,Audi Q4 e-tron Q4 SUV e-tron qu. performance 21 PANO HUD Matix,Q4 SUV e-tron qu. performance 21 PANO HUD Matix,Q4 e-tron,Q4 e-tron,Automatic,"69,370",€,1,False,0 km,- (First Registration),Electric,250,340,17.5 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Regensburg,Dealer,40069527,+49 (0)941 - 850979921,4.5,6,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-regensburg-regensburg/imprint,DE-93059 Regensburg,DE,93059,Regensburg,Nordgaustr. 5,9,https://prod.pictures.autoscout24.net/listing-images/1c69e92d-ffcf-4cfb-bdfa-e1dc4972f9d1_6d06d6e1-3d57-4f04-941c-d33529ebd2b8.jpg/250x188.webp,,,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-suv-e-tron-qu-performance-21-pano-hud-matix-electric-black-1c69e92d-ffcf-4cfb-bdfa-e1dc4972f9d1,
c5426970-3967-40c4-967b-62fe216e2703,Audi Q4 e-tron Q4 Sportback 35 e-tron 125 kW Sitzhzg PDC Kamera,Q4 Sportback 35 e-tron 125 kW Sitzhzg PDC Kamera,Q4 e-tron Sportback,Q4 e-tron,Automatic,"26,880",€,1,False,"25,295 km",01/2023,Electric,125,170,,,Audi Hamburg GmbH,Dealer,27099,+49 (0)40 - 4223798153,4.5,83,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh/imprint,DE-22529 Hamburg,DE,22529,Hamburg,Nedderfeld 2-14,15,https://prod.pictures.autoscout24.net/listing-images/c5426970-3967-40c4-967b-62fe216e2703_cf71079f-cef5-47a4-a873-cad76d586ee4.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-35-e-tron-125-kw-sitzhzg-pdc-kamera-electric-black-c5426970-3967-40c4-967b-62fe216e2703,
08bcf2c6-b5aa-46b4-af77-059df9aea26d,Audi Q4 e-tron Q4 Sportback 40 e-tron 150 kW Navi Pano Sitzhzg,Q4 Sportback 40 e-tron 150 kW Navi Pano Sitzhzg,Q4 e-tron Sportback,Q4 e-tron,Automatic,"33,950",€,1,False,"33,348 km",02/2023,Electric,150,204,,,Audi Hamburg GmbH,Dealer,27099,+49 (0)40 - 4223798153,4.5,83,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh/imprint,DE-22529 Hamburg,DE,22529,Hamburg,Nedderfeld 2-14,15,https://prod.pictures.autoscout24.net/listing-images/08bcf2c6-b5aa-46b4-af77-059df9aea26d_21bb8c3e-026c-4f12-a702-49922bb8c68f.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-40-e-tron-150-kw-navi-pano-sitzhzg-electric-black-08bcf2c6-b5aa-46b4-af77-059df9aea26d,
385188eb-18cb-459d-9ac3-9c6bede7ceda,Audi Q4 e-tron Q4 45 e-tron 210 kW Kamera PDC Virtual LED,Q4 45 e-tron 210 kW Kamera PDC Virtual LED,Q4 e-tron,Q4 e-tron,Automatic,"34,450",€,1,False,"56,800 km",02/2024,Electric,210,286,,,Audi Hamburg GmbH,Dealer,27099,+49 (0)40 - 4223798153,4.5,83,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh/imprint,DE-22529 Hamburg,DE,22529,Hamburg,Nedderfeld 2-14,15,https://prod.pictures.autoscout24.net/listing-images/385188eb-18cb-459d-9ac3-9c6bede7ceda_e6e4e10d-f750-4374-95f4-808251b252ca.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-45-e-tron-210-kw-kamera-pdc-virtual-led-electric-white-385188eb-18cb-459d-9ac3-9c6bede7ceda,
8484dab3-c6a4-4034-8883-6b1dc6ad05a6,Audi Q4 e-tron S-LINE 45 WÄRMEPUMPE.MATRIX.ACC.LM20,S-LINE 45 WÄRMEPUMPE.MATRIX.ACC.LM20,Q4 e-tron,Q4 e-tron,Automatic,"48,430",€,1,False,"17,535 km",03/2025,Electric,210,286,,,Autohaus Ostermaier GmbH,Dealer,43775847,+49 (0)8631 - 35339884,4.5,12,https://www.autoscout24.com/dealerinfo/autohaus-ostermaier-gmbh-muehldorf-am-inn-84453?atype=C,https://www.autoscout24.com/dealerinfo/autohaus-ostermaier-gmbh-muehldorf-am-inn-84453/imprint,DE-84453 Mühldorf am Inn,DE,84453,Mühldorf am Inn,Wolfgang-Perger-Str. 3,8,https://prod.pictures.autoscout24.net/listing-images/8484dab3-c6a4-4034-8883-6b1dc6ad05a6_05aa35fd-076c-4093-b801-ad40b4aba078.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-s-line-45-waermepumpe-matrix-acc-lm20-electric-black-8484dab3-c6a4-4034-8883-6b1dc6ad05a6,
7adf5d71-8336-42b9-9756-79d202268352,Audi Q4 e-tron 50 qu S line AHK/Pano/Matrix,50 qu S line AHK/Pano/Matrix,Q4 e-tron,Q4 e-tron,Automatic,"36,220",€,1,False,"55,592 km",10/2023,Electric,220,299,,,Deisenroth & Söhne GmbH & Co. KG,Dealer,19615,+49 (0)6652 - 96900,5.0,31,https://www.autoscout24.com/dealerinfo/deisenroth-und-soehne-gmbh-und-co-kg-alsfeld?atype=C,https://www.autoscout24.com/dealerinfo/deisenroth-und-soehne-gmbh-und-co-kg-alsfeld/imprint,DE-36304 Alsfeld,DE,36304,Alsfeld,Schwabenröder Str. 64,30,https://prod.pictures.autoscout24.net/listing-images/7adf5d71-8336-42b9-9756-79d202268352_75e20fa7-da29-4dd2-a906-3e85cf907188.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-50-qu-s-line-ahk-pano-matrix-electric-black-7adf5d71-8336-42b9-9756-79d202268352,
08732cd3-0234-4883-8cd9-90f8d9730ccb,"Audi Q4 e-tron 35 Advanced Nav/Assist/SHZ/optik/20""","35 Advanced Nav/Assist/SHZ/optik/20""",Q4 e-tron Sportback,Q4 e-tron,Automatic,"24,610",€,1,False,"59,918 km",05/2023,Electric,125,170,,,Deisenroth & Söhne GmbH & Co. KG,Dealer,16906,+49 (0)6631 - 7960,5.0,298,https://www.autoscout24.com/dealerinfo/deisenroth-und-soehne-gmbh-und-co-kg?atype=C,https://www.autoscout24.com/dealerinfo/deisenroth-und-soehne-gmbh-und-co-kg/imprint,DE-36088 Hünfeld,DE,36088,Hünfeld,Hersfelder Str. 30,10,https://prod.pictures.autoscout24.net/listing-images/08732cd3-0234-4883-8cd9-90f8d9730ccb_26d2ccf8-b294-494f-8edd-65f85b9aa63c.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-35-advanced-nav-assist-shz-optik-20-electric-grey-08732cd3-0234-4883-8cd9-90f8d9730ccb,
75b4165f-f7b9-408e-8311-314d0756c5fc,Audi Q4 e-tron Q4 Sportback 45 e-tron quattro Matrix Navi,Q4 Sportback 45 e-tron quattro Matrix Navi,Q4 e-tron Sportback,Q4 e-tron,Automatic,"50,450",€,1,False,"11,248 km",04/2025,Electric,210,286,,,Audi Hamburg GmbH,Dealer,27099,+49 (0)40 - 4223798153,4.5,83,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh/imprint,DE-22529 Hamburg,DE,22529,Hamburg,Nedderfeld 2-14,15,https://prod.pictures.autoscout24.net/listing-images/75b4165f-f7b9-408e-8311-314d0756c5fc_876bd58d-360a-4ed4-9685-3effe4ce825a.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-q4-sportback-45-e-tron-quattro-matrix-navi-electric-blue-75b4165f-f7b9-408e-8311-314d0756c5fc,
70000a0b-eecf-4c89-8df6-29caa34b6b40,Audi Q4 e-tron S line Navi LM19,S line Navi LM19,Q4 e-tron,Q4 e-tron,Automatic,"28,450",€,1,False,"48,681 km",03/2023,Electric,125,170,,,Audi Hamburg GmbH,Dealer,27099,+49 (0)40 - 4223798153,4.5,83,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/audi-hamburg-gmbh/imprint,DE-22529 Hamburg,DE,22529,Hamburg,Nedderfeld 2-14,15,https://prod.pictures.autoscout24.net/listing-images/70000a0b-eecf-4c89-8df6-29caa34b6b40_e09c2708-0d0b-4c78-a1e1-80f0c863df7f.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-s-line-navi-lm19-electric-grey-70000a0b-eecf-4c89-8df6-29caa34b6b40,
defcda50-98a8-460c-a8e0-7c1515548f44,Audi Q4 e-tron 45 advanced Sportsitze ACC Kamera,45 advanced Sportsitze ACC Kamera,Q4 e-tron Sportback,Q4 e-tron,Automatic,"46,880",€,1,False,"4,507 km",09/2025,Electric,210,286,16.8 kWh/100 km (comb.),0 g/km (comb.),Audi Zentrum Koblenz GW,Dealer,41255117,+49 (0)261 - 80804750,4.5,10,https://www.autoscout24.com/dealerinfo/audi-zentrum-koblenz-gw?atype=C,https://www.autoscout24.com/dealerinfo/audi-zentrum-koblenz-gw/imprint,DE-56070 Koblenz,DE,56070,Koblenz,Andernacher Straße 205,15,https://prod.pictures.autoscout24.net/listing-images/defcda50-98a8-460c-a8e0-7c1515548f44_6b5a6941-6143-4d49-bddd-08575f9c8d41.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-45-advanced-sportsitze-acc-kamera-electric-grey-defcda50-98a8-460c-a8e0-7c1515548f44,
6d58d510-21ce-4633-aea9-abbb3832f80d,Audi Q4 e-tron Sportback 45 S-Line Matrix AHK ACC,Sportback 45 S-Line Matrix AHK ACC,Q4 e-tron Sportback,Q4 e-tron,Automatic,"33,290",€,1,False,"51,000 km",03/2024,Electric,210,286,- (l/100 km),0 g/km (comb.),R.S. Automobile GmbH,Dealer,22115008,+49 (0)9661 - 8772876,4.0,46,https://www.autoscout24.com/dealerinfo/r-s-automobile-gmbh?atype=C,https://www.autoscout24.com/dealerinfo/r-s-automobile-gmbh/imprint,DE-92237 Sulzbach - Rosenberg,DE,92237,Sulzbach - Rosenberg,Industriestraße 14,7,https://prod.pictures.autoscout24.net/listing-images/6d58d510-21ce-4633-aea9-abbb3832f80d_0770cf47-af39-4960-bf69-c0cbe3cac605.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-sportback-45-s-line-matrix-ahk-acc-electric-grey-6d58d510-21ce-4633-aea9-abbb3832f80d,
6da69d9c-e2b8-47a7-b680-def62076f55f,Audi Q4 e-tron e-tron 35 VirtualC~LED~Wärmepumpe~LaneAssist,e-tron 35 VirtualC~LED~Wärmepumpe~LaneAssist,Q4 e-tron,Q4 e-tron,Automatic,"24,550",€,1,False,"53,622 km",08/2022,Electric,125,170,- (l/100 km),0 g/km (comb.),Auto Braininger GbR,Dealer,2641598,+49 (0)871 - 1433125,5.0,220,https://www.autoscout24.com/dealerinfo/auto-braininger-gbr?atype=C,https://www.autoscout24.com/dealerinfo/auto-braininger-gbr/imprint,DE-84032 Altdorf - Landshut,DE,84032,Altdorf - Landshut,Opalstraße 45,15,https://prod.pictures.autoscout24.net/listing-images/6da69d9c-e2b8-47a7-b680-def62076f55f_73109e4c-5e61-4bcf-bf61-79418628db59.jpg/250x188.webp,,True,,,https://www.autoscout24.com/offers/audi-q4-e-tron-e-tron-35-virtualc-led-waermepumpe-laneassist-electric-grey-6da69d9c-e2b8-47a7-b680-def62076f55f,
